Image name,Image url link,Image url link,Image,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5,translation
uni-ucl-jud-0015078-001-0299L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0299L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0299L.jpg,,None,,monochrome,296,,,,,,,,,,,
uni-ucl-jud-0015078-001-0300R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0300R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0300R.jpg,,None,,monochrome,297|tt5,,,,,,,,,,,
uni-ucl-jud-0015078-001-0301L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0301L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0301L.jpg,,Chapter page,,monochrome,298,Illuminated lettering,1,Printed marginalia,1,,,,,,,
uni-ucl-jud-0015078-001-0302R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0302R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0302R.jpg,,None,,monochrome,299,,,,,,,,,,,
uni-ucl-jud-0015078-001-0303L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0303L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0303L.jpg,,None,,monochrome,300,,,,,,,,,,,
uni-ucl-jud-0015078-001-0304R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0304R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0304R.jpg,,None,,monochrome,301,,,,,,,,,,,
uni-ucl-jud-0015078-001-0305L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0305L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0305L.jpg,,None,,monochrome,302,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0306R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0306R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0306R.jpg,,None,,monochrome,303,,,,,,,,,,,
uni-ucl-jud-0015078-001-0307L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0307L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0307L.jpg,,None,,monochrome,304,,,,,,,,,,,
uni-ucl-jud-0015078-001-0308R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0308R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0308R.jpg,,None,,monochrome,305|uu,,,,,,,,,,,
uni-ucl-jud-0015078-001-0309L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0309L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0309L.jpg,,None,,monochrome,306,Printed marginalia,1,,,,,,,,,
uni-ucl-jud-0015078-001-0310R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0310R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0310R.jpg,,None,,monochrome,307|uu2,,,,,,,,,,,
uni-ucl-jud-0015078-001-0311L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0311L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0311L.jpg,,Chapter page,,monochrome,308,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0312R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0312R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0312R.jpg,,None,,monochrome,309|uu3,,,,,,,,,,,
uni-ucl-jud-0015078-001-0313L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0313L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0313L.jpg,,None,,monochrome,310,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0314R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0314R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0314R.jpg,,None,,monochrome,311|uu4,,,,,,,,,,,
uni-ucl-jud-0015078-001-0315L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0315L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0315L.jpg,,Chapter page,,monochrome,312,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0316R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0316R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0316R.jpg,,Chapter page,,monochrome,313|uu5,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0317L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0317L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0317L.jpg,,None,,monochrome,314,,,,,,,,,,,
uni-ucl-jud-0015078-001-0318R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0318R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0318R.jpg,,None,,monochrome,315,,,,,,,,,,,
uni-ucl-jud-0015078-001-0319L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0319L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0319L.jpg,,None,,monochrome,316,,,,,,,,,,,
uni-ucl-jud-0015078-001-0320R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0320R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0320R.jpg,,None,,monochrome,317,,,,,,,,,,,
uni-ucl-jud-0015078-001-0321L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0321L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0321L.jpg,,None,,monochrome,318,,,,,,,,,,,
uni-ucl-jud-0015078-001-0322R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0322R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0322R.jpg,,Chapter page,,monochrome,319,Illuminated lettering,1,Printed marginalia,1,,,,,,,
uni-ucl-jud-0015078-001-0323L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0323L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0323L.jpg,,None,,monochrome,320,,,,,,,,,,,
uni-ucl-jud-0015078-001-0324R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0324R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0324R.jpg,,None,,monochrome,321|xx,,,,,,,,,,,
uni-ucl-jud-0015078-001-0325L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0325L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0325L.jpg,,None,,monochrome,322,,,,,,,,,,,
uni-ucl-jud-0015078-001-0326R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0326R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0326R.jpg,,Chapter page,,monochrome,323|xx2,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0327L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0327L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0327L.jpg,,None,,monochrome,324,Printed marginalia,1,,,,,,,,,
uni-ucl-jud-0015078-001-0328R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0328R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0328R.jpg,,None,,monochrome,325|xx3,,,,,,,,,,,
uni-ucl-jud-0015078-001-0329L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0329L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0329L.jpg,,Chapter page,,monochrome,326,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0330R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0330R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0330R.jpg,,None,,monochrome,327|xx4,,,,,,,,,,,
uni-ucl-jud-0015078-001-0331L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0331aL-1.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0331aL-1.jpg,,None,,monochrome,328,Printed marginalia,1,,,,,,,,,
uni-ucl-jud-0015078-001-0332R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0332aR-1.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0332aR-1.jpg,,None,,monochrome,329|xx5,,,,,,,,,,,
uni-ucl-jud-0015078-001-0333L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0333L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0333L.jpg,,None,,monochrome,330,,,,,,,,,,,
uni-ucl-jud-0015078-001-0334R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0334R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0334R.jpg,,None,,monochrome,331,,,,,,,,,,,
uni-ucl-jud-0015078-001-0335L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0335L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0335L.jpg,,None,,monochrome,332,,,,,,,,,,,
uni-ucl-jud-0015078-001-0336R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0336R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0336R.jpg,,None,,monochrome,333,,,,,,,,,,,
uni-ucl-jud-0015078-001-0337L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0337L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0337L.jpg,,None,,monochrome,334,,,,,,,,,,,
uni-ucl-jud-0015078-001-0338R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0338R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0338R.jpg,,None,,monochrome,335,,,,,,,,,,,
uni-ucl-jud-0015078-001-0339L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0339L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0339L.jpg,,None,,monochrome,336,Printed marginalia,1,,,,,,,,,
uni-ucl-jud-0015078-001-0340R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0340R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0340R.jpg,,None,,monochrome,337|yy,,,,,,,,,,,
uni-ucl-jud-0015078-001-0341L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0341L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0341L.jpg,,None,,monochrome,338,,,,,,,,,,,
uni-ucl-jud-0015078-001-0342R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0342R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0342R.jpg,,None,,monochrome,339|yy2,,,,,,,,,,,
uni-ucl-jud-0015078-001-0343L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0343L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0343L.jpg,,None,,monochrome,340,,,,,,,,,,,
uni-ucl-jud-0015078-001-0344R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0344R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0344R.jpg,,None,,monochrome,341|yy3,,,,,,,,,,,
uni-ucl-jud-0015078-001-0345L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0345L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0345L.jpg,,Chapter page,,monochrome,342,Illuminated lettering,1,Printed marginalia,1,,,,,,,
uni-ucl-jud-0015078-001-0346R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0346R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0346R.jpg,,None,,monochrome,343|yy4,,,,,,,,,,,
uni-ucl-jud-0015078-001-0347L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0347L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0347L.jpg,,None,,monochrome,344,,,,,,,,,,,
uni-ucl-jud-0015078-001-0348R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0348R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0348R.jpg,,None,,monochrome,345|yy5,Printed marginalia,1,,,,,,,,,
uni-ucl-jud-0015078-001-0349L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0349L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0349L.jpg,,None,,monochrome,346,,,,,,,,,,,
uni-ucl-jud-0015078-001-0350R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0350R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0350R.jpg,,Chapter page,,monochrome,347,Illuminated lettering,1,,,,,,,,,
uni-ucl-jud-0015078-001-0351L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0351L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0351L.jpg,,None,,monochrome,348,,,,,,,,,,,
uni-ucl-jud-0015078-001-0352R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0352R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0352R.jpg,,None,,monochrome,349,,,,,,,,,,,
uni-ucl-jud-0015078-001-0353L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0353L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0353L.jpg,,None,,monochrome,350,,,,,,,,,,,
uni-ucl-jud-0015078-001-0354R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0354R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015078/uni-ucl-jud-0015078-001/uni-ucl-jud-0015078-001-0354R.jpg,,None,,monochrome,351,Printed marginalia,1,,,,,,,,,
