Image name,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5
uni-ucl-jud-0015255-001-0267L.jpg,Chapter page,,monochrome,190,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0268R.jpg,Chapter page,,monochrome,191,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0269L.jpg,None,,monochrome,192,,,,,,,,,,
uni-ucl-jud-0015255-001-0270R.jpg,None,,monochrome,193|R,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0271L.jpg,None,,monochrome,194,,,,,,,,,,
uni-ucl-jud-0015255-001-0272R.jpg,None,,monochrome,195|R 2,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0273L.jpg,None,,monochrome,196,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0274R.jpg,None,,monochrome,197|R 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0275L.jpg,None,,monochrome,198,,,,,,,,,,
uni-ucl-jud-0015255-001-0276R.jpg,None,,monochrome,199|R 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0277L.jpg,None,,monochrome,200,,,,,,,,,,
uni-ucl-jud-0015255-001-0278R.jpg,None,,monochrome,201,,,,,,,,,,
uni-ucl-jud-0015255-001-0279L.jpg,None,,monochrome,202,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0280R.jpg,None,,monochrome,203,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0281L.jpg,Chapter page,,monochrome,204,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0282R.jpg,None,,monochrome,205|S,,,,,,,,,,
uni-ucl-jud-0015255-001-0283L.jpg,None,,monochrome,206,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0284R.jpg,None,,monochrome,207|S 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0285L.jpg,None,,monochrome,208,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0286R.jpg,None,,monochrome,209|S 3,Illustration,1,,,,,,,,
uni-ucl-jud-0015255-001-0287L.jpg,Contents page,,monochrome,210,,,,,,,,,,
uni-ucl-jud-0015255-001-0288R.jpg,Chapter page,,monochrome,211|S 4,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0289L.jpg,None,,monochrome,212,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0290R.jpg,None,,monochrome,213,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0291L.jpg,None,,monochrome,214,,,,,,,,,,
uni-ucl-jud-0015255-001-0292R.jpg,None,,monochrome,215,,,,,,,,,,
uni-ucl-jud-0015255-001-0293L.jpg,Chapter page,,monochrome,216,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0294R.jpg,None,,monochrome,217|T,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0295L.jpg,Chapter page,,monochrome,218,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0296R.jpg,None,,monochrome,219|T 2,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0297L.jpg,None,,monochrome,220,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0298R.jpg,Chapter page,,monochrome,221|T 3,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0299L.jpg,None,,monochrome,222,,,,,,,,,,
uni-ucl-jud-0015255-001-0300R.jpg,None,,monochrome,223|T 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0301L.jpg,Chapter page,,monochrome,224,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0302R.jpg,None,,monochrome,225,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0303L.jpg,None,,monochrome,226,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0304R.jpg,None,,monochrome,227,,,,,,,,,,
uni-ucl-jud-0015255-001-0305L.jpg,None,,monochrome,228,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0306R.jpg,Chapter page,,monochrome,227|V,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0307L.jpg,None,,monochrome,230,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0308R.jpg,Chapter page,,monochrome,231|V 3,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0309L.jpg,None,,monochrome,232,,,,,,,,,,
uni-ucl-jud-0015255-001-0310R.jpg,None,,monochrome,233|V 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0311L.jpg,Chapter page,,monochrome,234,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0312R.jpg,None,,monochrome,235,,,,,,,,,,
uni-ucl-jud-0015255-001-0313L.jpg,None,,monochrome,236,,,,,,,,,,
uni-ucl-jud-0015255-001-0314R.jpg,None,,monochrome,237,,,,,,,,,,
uni-ucl-jud-0015255-001-0315L.jpg,None,,monochrome,238,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0316R.jpg,None,,monochrome,241|X,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0317L.jpg,None,,monochrome,242,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0318R.jpg,None,,monochrome,243|X 2,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0319L.jpg,None,,monochrome,244,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0320R.jpg,None,,monochrome,245|X 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0321L.jpg,Chapter page,,monochrome,246,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0322R.jpg,None,,monochrome,247|X 4,,,,,,,,,,
uni-ucl-jud-0015255-001-0323L.jpg,None,,monochrome,248,,,,,,,,,,
uni-ucl-jud-0015255-001-0324R.jpg,None,,monochrome,249,,,,,,,,,,
uni-ucl-jud-0015255-001-0325L.jpg,Chapter page,,monochrome,250,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0326R.jpg,None,,monochrome,251,,,,,,,,,,
uni-ucl-jud-0015255-001-0327L.jpg,Contents page,,monochrome,252,,,,,,,,,,
uni-ucl-jud-0015255-001-0328R.jpg,Chapter page,,monochrome,253|Y,Illuminated lettering,1,Printed marginalia,1,Illustrated page borders,1,,,,
uni-ucl-jud-0015255-001-0329L.jpg,None,,monochrome,254,,,,,,,,,,
uni-ucl-jud-0015255-001-0330R.jpg,Chapter page,,monochrome,255|Y 2,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0331L.jpg,None,,monochrome,256,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0332R.jpg,None,,monochrome,257|Y 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0333L.jpg,None,,monochrome,258,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0334R.jpg,None,,monochrome,259|Y 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0335L.jpg,None,,monochrome,260,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0336R.jpg,None,,monochrome,261,,,,,,,,,,
uni-ucl-jud-0015255-001-0337L.jpg,None,,monochrome,262,,,,,,,,,,
uni-ucl-jud-0015255-001-0338R.jpg,None,,monochrome,263,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0339L.jpg,None,,monochrome,264,,,,,,,,,,
uni-ucl-jud-0015255-001-0340R.jpg,None,,monochrome,265|Z,,,,,,,,,,
uni-ucl-jud-0015255-001-0341L.jpg,None,,monochrome,266,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0342R.jpg,None,,monochrome,267|Z 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0343L.jpg,None,,monochrome,268,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0344R.jpg,None,,monochrome,269|Z 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0345L.jpg,None,,monochrome,270,,,,,,,,,,
uni-ucl-jud-0015255-001-0346R.jpg,None,,monochrome,271|Z 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0347L.jpg,None,,monochrome,272,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0348R.jpg,None,,monochrome,273,,,,,,,,,,
uni-ucl-jud-0015255-001-0349L.jpg,Chapter page,,monochrome,274,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0350R.jpg,None,,monochrome,275,,,,,,,,,,
uni-ucl-jud-0015255-001-0351L.jpg,None,,monochrome,276,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0352R.jpg,None,,monochrome,277|Aa,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0353L.jpg,None,,monochrome,278,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0354R.jpg,Chapter page,,monochrome,279|Aa 2,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0355L.jpg,None,,monochrome,280,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0356R.jpg,Chapter page,,monochrome,281|Aa 3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0357L.jpg,Chapter page,,monochrome,282,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0358R.jpg,None,,monochrome,283|Aa 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0359L.jpg,Chapter page,,monochrome,284,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0360R.jpg,None,,monochrome,285,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0361L.jpg,None,,monochrome,286,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0362R.jpg,None,,monochrome,287,,,,,,,,,,
uni-ucl-jud-0015255-001-0363L.jpg,None,,monochrome,288,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0364R.jpg,None,,monochrome,289|Bb,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0365L.jpg,Chapter page,,monochrome,290,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0366R.jpg,None,,monochrome,291|Bb 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0367L.jpg,None,,monochrome,292,,,,,,,,,,
uni-ucl-jud-0015255-001-0368R.jpg,Chapter page,,monochrome,293|Bb 3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0369L.jpg,Chapter page,,monochrome,294,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0370R.jpg,None,,monochrome,295|Bb 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0371L.jpg,Contents page,,monochrome,296,,,,,,,,,,
uni-ucl-jud-0015255-001-0372R.jpg,Chapter page,,monochrome,297,Illuminated lettering,1,Illustrated page borders,1,,,,,,
uni-ucl-jud-0015255-001-0373L.jpg,None,,monochrome,298,,,,,,,,,,
uni-ucl-jud-0015255-001-0374R.jpg,None,,monochrome,299,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0375L.jpg,None,,monochrome,300,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0376R.jpg,None,,monochrome,301|Cc,,,,,,,,,,
uni-ucl-jud-0015255-001-0377L.jpg,Chapter page,,monochrome,302,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0378R.jpg,None,,monochrome,303|Cc 2,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0379L.jpg,None,,monochrome,304,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0380R.jpg,None,,monochrome,305|Cc 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0381L.jpg,None,,monochrome,306,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0382R.jpg,Chapter page,,monochrome,307|Cc 4,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0383L.jpg,Chapter page,,monochrome,308,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0384R.jpg,Chapter page,,monochrome,309,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0385L.jpg,None,,monochrome,310,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0386R.jpg,Chapter page,,monochrome,311,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0387L.jpg,None,,monochrome,312,,,,,,,,,,
uni-ucl-jud-0015255-001-0388R.jpg,Chapter page,,monochrome,313|Dd,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0389L.jpg,None,,monochrome,314,,,,,,,,,,
uni-ucl-jud-0015255-001-0390R.jpg,Chapter page,,monochrome,315|Dd 2,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0391L.jpg,Chapter page,,monochrome,316,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0392R.jpg,None,,monochrome,317|Dd 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0393L.jpg,Chapter page,,monochrome,318,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0394R.jpg,None,,monochrome,319|Dd 4,,,,,,,,,,
uni-ucl-jud-0015255-001-0395L.jpg,None,,monochrome,320,,,,,,,,,,
uni-ucl-jud-0015255-001-0396R.jpg,Chapter page,,monochrome,321,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0397L.jpg,Chapter page,,monochrome,322,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0398R.jpg,None,,monochrome,323,,,,,,,,,,
uni-ucl-jud-0015255-001-0399L.jpg,Chapter page,,monochrome,324,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0400R.jpg,None,,monochrome,325|Ee,,,,,,,,,,
uni-ucl-jud-0015255-001-0401L.jpg,None,,monochrome,326,Printers' Mark – colophon,1,,,,,,,,
uni-ucl-jud-0015255-001-0402R.jpg,Contents page,,monochrome,327|Ee 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0403L.jpg,Chapter page,,monochrome,328,Illuminated lettering,1,Printed marginalia,1,Illustrated page borders,1,,,,
uni-ucl-jud-0015255-001-0404R.jpg,None,,monochrome,329|Ee 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0405L.jpg,Chapter page,,monochrome,330,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0406R.jpg,None,,monochrome,331|Ee 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0407L.jpg,Chapter page,,monochrome,332,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0408R.jpg,Chapter page,,monochrome,333,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0409L.jpg,None,,monochrome,334,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0410R.jpg,Chapter page,,monochrome,335,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0411L.jpg,Chapter page,,monochrome,336,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0412R.jpg,Chapter page,,monochrome,337|Ff,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0413L.jpg,Chapter page,,monochrome,338,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0414R.jpg,None,,monochrome,339|Ff 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0415L.jpg,Chapter page,,monochrome,340,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0416R.jpg,None,,monochrome,341|Ff 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0417L.jpg,None,,monochrome,342,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0418R.jpg,None,,monochrome,343|Ff 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0419L.jpg,None,,monochrome,344,,,,,,,,,,
uni-ucl-jud-0015255-001-0420R.jpg,None,,monochrome,345,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0421L.jpg,None,,monochrome,346,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0422R.jpg,None,,monochrome,347,,,,,,,,,,
uni-ucl-jud-0015255-001-0423L.jpg,None,,monochrome,348,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0424R.jpg,None,,monochrome,349|Gg,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0425L.jpg,Chapter page,,monochrome,350,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0426R.jpg,None,,monochrome,351|Gg 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0427L.jpg,None,,monochrome,352,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0428R.jpg,None,,monochrome,353|Gg 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0429L.jpg,None,,monochrome,354,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0430R.jpg,None,,monochrome,355|Gg 4,Illustration,1,,,,,,,,
uni-ucl-jud-0015255-001-0431L.jpg,Contents page,,monochrome,356,,,,,,,,,,
uni-ucl-jud-0015255-001-0432R.jpg,Chapter page,,monochrome,357,Illuminated lettering,1,Printed marginalia,1,Illustrated page borders,1,,,,
uni-ucl-jud-0015255-001-0433L.jpg,None,,monochrome,358,,,,,,,,,,
uni-ucl-jud-0015255-001-0434R.jpg,Chapter page,,monochrome,359,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0435L.jpg,Chapter page,,monochrome,360,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0436R.jpg,None,,monochrome,361|Hh,,,,,,,,,,
uni-ucl-jud-0015255-001-0437L.jpg,None,,monochrome,362,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0438R.jpg,None,,monochrome,363|Hh 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0439L.jpg,None,,monochrome,364,,,,,,,,,,
uni-ucl-jud-0015255-001-0440R.jpg,None,,monochrome,365|Hh 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0441L.jpg,None,,monochrome,366,,,,,,,,,,
uni-ucl-jud-0015255-001-0442R.jpg,Chapter page,,monochrome,367|Hh 4,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0443L.jpg,None,,monochrome,368,,,,,,,,,,
uni-ucl-jud-0015255-001-0444R.jpg,None,,monochrome,369,,,,,,,,,,
uni-ucl-jud-0015255-001-0445L.jpg,None,,monochrome,370,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0446R.jpg,None,,monochrome,371,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0447L.jpg,None,,monochrome,372,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0448R.jpg,Chapter page,,monochrome,373|Ii,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0449L.jpg,None,,monochrome,374,,,,,,,,,,
uni-ucl-jud-0015255-001-0450R.jpg,None,,monochrome,375|Ii 2 ,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0451L.jpg,None,,monochrome,376,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0452R.jpg,None,,monochrome,377|Ii 3,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0453L.jpg,None,,monochrome,378,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0454R.jpg,None,,monochrome,379|Ii 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0455L.jpg,None,,monochrome,380,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0456R.jpg,None,,monochrome,381,,,,,,,,,,
uni-ucl-jud-0015255-001-0457L.jpg,Chapter page,,monochrome,382,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0458R.jpg,Chapter page,,monochrome,383,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0459L.jpg,None,,monochrome,384,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0460R.jpg,None,,monochrome,385|Kk,,,,,,,,,,
uni-ucl-jud-0015255-001-0461L.jpg,None,,monochrome,386,,,,,,,,,,
uni-ucl-jud-0015255-001-0462R.jpg,Contents page,,monochrome,387|Kk 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0463L.jpg,Chapter page,,monochrome,388,Illuminated lettering,1,Illustrated page borders,1,,,,,,
uni-ucl-jud-0015255-001-0464R.jpg,Chapter page,,monochrome,389|Kk 3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0465L.jpg,None,,monochrome,390,,,,,,,,,,
uni-ucl-jud-0015255-001-0466R.jpg,None,,monochrome,391|Kk 4,,,,,,,,,,
uni-ucl-jud-0015255-001-0467L.jpg,None,,monochrome,392,,,,,,,,,,
uni-ucl-jud-0015255-001-0468R.jpg,None,,monochrome,393,,,,,,,,,,
uni-ucl-jud-0015255-001-0469L.jpg,None,,monochrome,394,,,,,,,,,,
uni-ucl-jud-0015255-001-0470R.jpg,None,,monochrome,395,,,,,,,,,,
uni-ucl-jud-0015255-001-0471L.jpg,None,,monochrome,396,,,,,,,,,,
uni-ucl-jud-0015255-001-0472R.jpg,None,,monochrome,397|Ll,,,,,,,,,,
uni-ucl-jud-0015255-001-0473L.jpg,Chapter page,,monochrome,398,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0474R.jpg,None,,monochrome,399|Ll 2,,,,,,,,,,
uni-ucl-jud-0015255-001-0475L.jpg,None,,monochrome,400,,,,,,,,,,
uni-ucl-jud-0015255-001-0476R.jpg,Chapter page,,monochrome,401|Ll 3,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0477L.jpg,None,,monochrome,402,,,,,,,,,,
uni-ucl-jud-0015255-001-0478R.jpg,None,,monochrome,403|Ll 4,,,,,,,,,,
uni-ucl-jud-0015255-001-0479L.jpg,None,,monochrome,404,,,,,,,,,,
uni-ucl-jud-0015255-001-0480R.jpg,None,,monochrome,405,,,,,,,,,,
uni-ucl-jud-0015255-001-0481L.jpg,None,,monochrome,406,,,,,,,,,,
uni-ucl-jud-0015255-001-0482R.jpg,Chapter page,,monochrome,407,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0483L.jpg,Chapter page,,monochrome,408,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0484R.jpg,Chapter page,,monochrome,409|Mm,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0485L.jpg,Chapter page,,monochrome,410|Mm 2,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0486R.jpg,None,,monochrome,412,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0487L.jpg,Chapter page,,monochrome,413|Mm 3,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0488R.jpg,Chapter page,,monochrome,414,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0489L.jpg,None,,monochrome,415|Mm 4,Printed marginalia,1,,,,,,,,
uni-ucl-jud-0015255-001-0490R.jpg,None,,monochrome,415,,,,,,,,,,
uni-ucl-jud-0015255-001-0491L.jpg,Chapter page,,monochrome,416,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0492R.jpg,None,,monochrome,417,,,,,,,,,,
uni-ucl-jud-0015255-001-0493L.jpg,Chapter page,,monochrome,418,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0494R.jpg,Chapter page,,monochrome,419,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0495L.jpg,None,,monochrome,420,,,,,,,,,,
uni-ucl-jud-0015255-001-0496R.jpg,Chapter page,,monochrome,421|Nn,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0497L.jpg,None,,monochrome,422,,,,,,,,,,
uni-ucl-jud-0015255-001-0498R.jpg,Chapter page,,monochrome,423|Nn 2,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0499L.jpg,Chapter page,,monochrome,424,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0500R.jpg,Chapter page,,monochrome,425|Nn 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0501L.jpg,Contents page,,monochrome,426,,,,,,,,,,
uni-ucl-jud-0015255-001-0502R.jpg,Chapter page,,monochrome,427|Nn 4,Illuminated lettering,1,Printed marginalia,1,Illustrated page borders,1,,,,
uni-ucl-jud-0015255-001-0503L.jpg,None,,monochrome,428,,,,,,,,,,
uni-ucl-jud-0015255-001-0504R.jpg,None,,monochrome,429,,,,,,,,,,
uni-ucl-jud-0015255-001-0505L.jpg,Chapter page,,monochrome,430,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0506R.jpg,Chapter page,,monochrome,431,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0507L.jpg,Chapter page,,monochrome,432,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0508R.jpg,None,,monochrome,433|Oo,,,,,,,,,,
uni-ucl-jud-0015255-001-0509L.jpg,Chapter page,,monochrome,434,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0510R.jpg,Chapter page,,monochrome,435|Oo 2,Illuminated lettering,1,,,,,,,,
uni-ucl-jud-0015255-001-0511L.jpg,None,,monochrome,436,,,,,,,,,,
uni-ucl-jud-0015255-001-0512R.jpg,None,,monochrome,437|Oo 3,,,,,,,,,,
uni-ucl-jud-0015255-001-0513L.jpg,None,,monochrome,438,,,,,,,,,,
uni-ucl-jud-0015255-001-0514R.jpg,Chapter page,,monochrome,439|Oo 4,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0515L.jpg,None,,monochrome,440,,,,,,,,,,
uni-ucl-jud-0015255-001-0516R.jpg,None,,monochrome,441,,,,,,,,,,
uni-ucl-jud-0015255-001-0517L.jpg,None,,monochrome,442,,,,,,,,,,
uni-ucl-jud-0015255-001-0518R.jpg,None,,monochrome,443,,,,,,,,,,
uni-ucl-jud-0015255-001-0519L.jpg,Chapter page,,monochrome,444,Illuminated lettering,1,Printed marginalia,1,,,,,,
uni-ucl-jud-0015255-001-0520R.jpg,None,,monochrome,445|Pp,,,,,,,,,,
uni-ucl-jud-0015255-001-0521L.jpg,None,,monochrome,446,,,,,,,,,,
uni-ucl-jud-0015255-001-0522R.jpg,Chapter page,,monochrome,447|Pp 2,Illuminated lettering,1,Printed marginalia,1,,,,,,
