Image name,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5
uni-ucl-jud-0015053-003-0092L.jpg,None,,monochrome,Ii5,,,,,,,,,,
uni-ucl-jud-0015053-003-0093R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0094L.jpg,None,,monochrome,Ii4,,,,,,,,,,
uni-ucl-jud-0015053-003-0095R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0096L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0097R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0098L.jpg,None,,monochrome,Ii2,,,,,,,,,,
uni-ucl-jud-0015053-003-0099R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0100L.jpg,None,,monochrome,Ii,,,,,,,,,,
uni-ucl-jud-0015053-003-0101R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0102L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0103R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0104L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0105R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0106L.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0107R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0108L.jpg,None,,monochrome,Hh5,,,,,,,,,,
uni-ucl-jud-0015053-003-0109R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0110L.jpg,None,,monochrome,Hh4,,,,,,,,,,
uni-ucl-jud-0015053-003-0111R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0112L.jpg,None,,monochrome,Hh3,,,,,,,,,,
uni-ucl-jud-0015053-003-0113R.jpg,None,,monochrome,,,,,,,,,,,
uni-ucl-jud-0015053-003-0114L.jpg,None,,monochrome,Hh2,,,,,,,,,,
